=== HOST=car MASK=soft ARMS=interface SLACK=0.1 ===
=== host: car  mask: soft  arm: interface  slack: 0.1 ===
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/shora/.netrc.
wandb: Currently logged in as: shoraaa (shoraaa-vnu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run n14vusyf
wandb: Tracking run with wandb version 0.28.1
wandb: Run data is saved locally in /home/shora/Research/PRISM/baselines/CaR-constraint/wandb/run-20260904_021225-n14vusyf
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run 20260904_031217train_interface
wandb:  View project at https://wandb.ai/shoraaa-vnu/unified_solver
wandb:  View run at https://wandb.ai/shoraaa-vnu/unified_solver/runs/n14vusyf
{'POMO_checkpoint': '../PIP-constraint/POMO+PIP/pretrained/TSPTW/tsptw50_hard/POMO_star/epoch-10000.pt',
[2026-09-04 04:24:37] utils.py(229) : Diversity Loss: 12.8038, Constructive RL loss: -1.0479
[2026-09-04 04:24:37] utils.py(229) : dummy_size: 48.3875
[2026-09-04 04:24:37] utils.py(229) : Rank 0 >> Epoch 4/10: Time Est.: Elapsed[21.93m], Remain[32.90m]
[2026-09-04 04:24:37] utils.py(229) : Rank 0 >> Best model of improvement saved!
[2026-09-04 04:24:37] utils.py(229) : >> Val 64 instances.
[2026-09-04 04:24:37] utils.py(229) : >> validation eval type:
[2026-09-04 04:24:37] utils.py(229) : argmax
[2026-09-04 04:24:37] utils.py(229) : Rank 0 >> val construction time:
[2026-09-04 04:24:37] utils.py(229) : 0.22623825073242188
[2026-09-04 04:24:37] utils.py(229) : ! solution size:
[2026-09-04 04:24:37] utils.py(229) : torch.Size([256, 1, 99])
[2026-09-04 04:24:40] utils.py(229) : Rank 0 >> val improvement time:
[2026-09-04 04:24:40] utils.py(229) : 2.931638240814209
[2026-09-04 04:24:41] utils.py(229) : Rank 0 >> val reconstruction time [w. mask]:
[2026-09-04 04:24:41] utils.py(229) : 0.21277308464050293
[2026-09-04 04:24:41] utils.py(229) : Rank 0 >> val construction time:
[2026-09-04 04:24:41] utils.py(229) : 0.19103622436523438
[2026-09-04 04:24:41] utils.py(229) : ! solution size:
[2026-09-04 04:24:41] utils.py(229) : torch.Size([256, 1, 98])
[2026-09-04 04:24:43] utils.py(229) : Rank 0 >> val improvement time:
[2026-09-04 04:24:43] utils.py(229) : 2.585273504257202
[2026-09-04 04:24:44] utils.py(229) : Rank 0 >> val reconstruction time [w. mask]:
[2026-09-04 04:24:44] utils.py(229) : 0.20094799995422363
[2026-09-04 04:24:44] utils.py(229) : >> Only feasible solutions are under consideration!
[2026-09-04 04:24:44] utils.py(229) : >> Only feasible solutions are under consideration!
[2026-09-04 04:24:44] utils.py(229) : >> Load optimal solution from: ./data/VRPBLTW/or_tools_200s_vrpbltw50_uniform.pkl
[2026-09-04 04:24:44] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [Construction] NO_AUG_Score: nan, NO_AUG_Gap: nan% --> AUG_Score: nan, AUG_Gap: nan%; Infeasible rate: 100.0% (solution-level), 100.0% (instance-level)
[2026-09-04 04:24:44] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [Improvement] NO_AUG_Score: nan, NO_AUG_Gap: nan% --> AUG_Score: nan, AUG_Gap: nan%; Infeasible rate: 100.0% (solution-level), 100.0% (instance-level)
[2026-09-04 04:24:44] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [w. mask] NO_AUG_Score: 45.7461, NO_AUG_Gap: 227.0921% --> AUG_Score: 43.3531, AUG_Gap: 210.2061%; Infeasible rate: 0.0% (solution-level), 0.0% (instance-level)
[2026-09-04 04:24:44] utils.py(229) : ================================================================================
[2026-09-04 04:29:57] utils.py(229) : Rank 0 >> Epoch 5: Train (95%)
[2026-09-04 04:29:57] utils.py(229) : [Construction] Score: 41.7081,  Loss: -2.0571,  Infeasible_rate: [100.0000%, 100.0000%], out: 0.0114, out_nodes: 0, Feasible_dist: 0.0000
[2026-09-04 04:29:57] utils.py(229) : [Improvement] Score: 53.5358 [BSF: 52.1339],  Loss: -0.0060,  Infeasible_rate: [100.0000%, 100.0000%], out: 3.5156, out_nodes: 12, Feasible_dist: 0.0000, Entropy: 2.8046
[2026-09-04 04:29:57] utils.py(229) : Diversity Loss: 12.5030, Constructive RL loss: -1.9321
[2026-09-04 04:29:57] utils.py(229) : dummy_size: 43.96875
[2026-09-04 04:29:57] utils.py(229) : Rank 0 >> Epoch 5/10: Time Est.: Elapsed[27.26m], Remain[27.26m]
[2026-09-04 04:29:57] utils.py(229) : Rank 0 >> Best model of improvement saved!
[2026-09-04 04:29:57] utils.py(229) : Rank 0 >> Saving trained_model
[2026-09-04 04:29:57] utils.py(229) : ================================================================================
[2026-09-04 04:34:51] utils.py(229) : Rank 0 >> Epoch 6: Train (95%)
[2026-09-04 04:34:51] utils.py(229) : [Construction] Score: 39.1546,  Loss: -3.8721,  Infeasible_rate: [100.0000%, 100.0000%], out: 0.0014, out_nodes: 0, Feasible_dist: 0.0000
[2026-09-04 04:34:51] utils.py(229) : [Improvement] Score: 51.3216 [BSF: 48.7178],  Loss: -0.0093,  Infeasible_rate: [100.0000%, 100.0000%], out: 4.6631, out_nodes: 13, Feasible_dist: 0.0000, Entropy: 2.7534
[2026-09-04 04:34:51] utils.py(229) : Diversity Loss: 12.2443, Constructive RL loss: -3.7497
[2026-09-04 04:34:51] utils.py(229) : dummy_size: 39.68125
[2026-09-04 04:34:51] utils.py(229) : Rank 0 >> Epoch 6/10: Time Est.: Elapsed[32.16m], Remain[21.44m]
[2026-09-04 04:34:51] utils.py(229) : Rank 0 >> Best model of improvement saved!
[2026-09-04 04:34:51] utils.py(229) : >> Val 64 instances.
[2026-09-04 04:34:51] utils.py(229) : >> validation eval type:
[2026-09-04 04:34:51] utils.py(229) : argmax
[2026-09-04 04:34:51] utils.py(229) : Rank 0 >> val construction time:
[2026-09-04 04:34:51] utils.py(229) : 0.17822027206420898
[2026-09-04 04:34:51] utils.py(229) : ! solution size:
[2026-09-04 04:34:51] utils.py(229) : torch.Size([256, 1, 90])
[2026-09-04 04:34:54] utils.py(229) : Rank 0 >> val improvement time:
[2026-09-04 04:34:54] utils.py(229) : 2.394604206085205
[2026-09-04 04:34:54] utils.py(229) : Rank 0 >> val reconstruction time [w. mask]:
[2026-09-04 04:34:54] utils.py(229) : 0.20943284034729004
[2026-09-04 04:34:54] utils.py(229) : Rank 0 >> val construction time:
[2026-09-04 04:34:54] utils.py(229) : 0.18059110641479492
[2026-09-04 04:34:54] utils.py(229) : ! solution size:
[2026-09-04 04:34:54] utils.py(229) : torch.Size([256, 1, 89])
[2026-09-04 04:34:57] utils.py(229) : Rank 0 >> val improvement time:
[2026-09-04 04:34:57] utils.py(229) : 2.2696897983551025
[2026-09-04 04:34:57] utils.py(229) : Rank 0 >> val reconstruction time [w. mask]:
[2026-09-04 04:34:57] utils.py(229) : 0.18763232231140137
[2026-09-04 04:34:57] utils.py(229) : >> Only feasible solutions are under consideration!
[2026-09-04 04:34:57] utils.py(229) : >> Only feasible solutions are under consideration!
[2026-09-04 04:34:57] utils.py(229) : >> Load optimal solution from: ./data/VRPBLTW/or_tools_200s_vrpbltw50_uniform.pkl
[2026-09-04 04:34:57] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [Construction] NO_AUG_Score: nan, NO_AUG_Gap: nan% --> AUG_Score: nan, AUG_Gap: nan%; Infeasible rate: 100.0% (solution-level), 100.0% (instance-level)
[2026-09-04 04:34:57] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [Improvement] NO_AUG_Score: nan, NO_AUG_Gap: nan% --> AUG_Score: nan, AUG_Gap: nan%; Infeasible rate: 100.0% (solution-level), 100.0% (instance-level)
[2026-09-04 04:34:57] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [w. mask] NO_AUG_Score: 40.7947, NO_AUG_Gap: 191.2324% --> AUG_Score: 38.4191, AUG_Gap: 174.4864%; Infeasible rate: 0.0% (solution-level), 0.0% (instance-level)
[2026-09-04 04:34:57] utils.py(229) : ================================================================================
[2026-09-04 04:39:34] utils.py(229) : Rank 0 >> Epoch 7: Train (95%)
[2026-09-04 04:39:34] utils.py(229) : [Construction] Score: 35.8603,  Loss: -4.7935,  Infeasible_rate: [99.9941%, 99.8438%], out: 0.0040, out_nodes: 0, Feasible_dist: 31.9887
[2026-09-04 04:39:34] utils.py(229) : [Improvement] Score: 48.6292 [BSF: 45.0134],  Loss: -0.0065,  Infeasible_rate: [100.0000%, 100.0000%], out: 5.7141, out_nodes: 13, Feasible_dist: 0.0000, Entropy: 2.7043
[2026-09-04 04:39:34] utils.py(229) : Diversity Loss: 12.4383, Constructive RL loss: -4.6691
[2026-09-04 04:39:34] utils.py(229) : dummy_size: 35.70625
[2026-09-04 04:39:34] utils.py(229) : Rank 0 >> Epoch 7/10: Time Est.: Elapsed[36.88m], Remain[15.81m]
[2026-09-04 04:39:34] utils.py(229) : Rank 0 >> Best model of improvement saved!
[2026-09-04 04:39:34] utils.py(229) : ================================================================================
[2026-09-04 04:43:59] utils.py(229) : Rank 0 >> Epoch 8: Train (95%)
[2026-09-04 04:43:59] utils.py(229) : [Construction] Score: 32.6474,  Loss: -5.6632,  Infeasible_rate: [99.9990%, 99.9609%], out: 0.0149, out_nodes: 0, Feasible_dist: 27.1314
[2026-09-04 04:43:59] utils.py(229) : [Improvement] Score: 46.0182 [BSF: 41.6529],  Loss: -0.0042,  Infeasible_rate: [100.0000%, 100.0000%], out: 6.4366, out_nodes: 14, Feasible_dist: 0.0000, Entropy: 2.6691
[2026-09-04 04:43:59] utils.py(229) : Diversity Loss: 12.7690, Constructive RL loss: -5.5355
[2026-09-04 04:43:59] utils.py(229) : dummy_size: 32.725
[2026-09-04 04:43:59] utils.py(229) : Rank 0 >> Epoch 8/10: Time Est.: Elapsed[41.30m], Remain[10.32m]
[2026-09-04 04:43:59] utils.py(229) : Rank 0 >> Best model of improvement saved!
[2026-09-04 04:43:59] utils.py(229) : >> Val 64 instances.
[2026-09-04 04:43:59] utils.py(229) : >> validation eval type:
[2026-09-04 04:43:59] utils.py(229) : argmax
[2026-09-04 04:43:59] utils.py(229) : Rank 0 >> val construction time:
[2026-09-04 04:43:59] utils.py(229) : 0.18213176727294922
[2026-09-04 04:43:59] utils.py(229) : ! solution size:
[2026-09-04 04:43:59] utils.py(229) : torch.Size([256, 1, 83])
[2026-09-04 04:44:01] utils.py(229) : Rank 0 >> val improvement time:
[2026-09-04 04:44:01] utils.py(229) : 2.1392364501953125
[2026-09-04 04:44:01] utils.py(229) : Rank 0 >> val reconstruction time [w. mask]:
[2026-09-04 04:44:02] utils.py(229) : 0.17539167404174805
[2026-09-04 04:44:02] utils.py(229) : Rank 0 >> val construction time:
[2026-09-04 04:44:02] utils.py(229) : 0.1692514419555664
[2026-09-04 04:44:02] utils.py(229) : ! solution size:
[2026-09-04 04:44:02] utils.py(229) : torch.Size([256, 1, 85])
[2026-09-04 04:44:04] utils.py(229) : Rank 0 >> val improvement time:
[2026-09-04 04:44:04] utils.py(229) : 2.1951425075531006
[2026-09-04 04:44:04] utils.py(229) : Rank 0 >> val reconstruction time [w. mask]:
[2026-09-04 04:44:04] utils.py(229) : 0.17973804473876953
[2026-09-04 04:44:04] utils.py(229) : >> Only feasible solutions are under consideration!
[2026-09-04 04:44:04] utils.py(229) : >> Only feasible solutions are under consideration!
[2026-09-04 04:44:04] utils.py(229) : >> Load optimal solution from: ./data/VRPBLTW/or_tools_200s_vrpbltw50_uniform.pkl
[2026-09-04 04:44:04] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [Construction] NO_AUG_Score: nan, NO_AUG_Gap: nan% --> AUG_Score: nan, AUG_Gap: nan%; Infeasible rate: 100.0% (solution-level), 100.0% (instance-level)
[2026-09-04 04:44:04] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [Improvement] NO_AUG_Score: nan, NO_AUG_Gap: nan% --> AUG_Score: nan, AUG_Gap: nan%; Infeasible rate: 100.0% (solution-level), 100.0% (instance-level)
[2026-09-04 04:44:04] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [w. mask] NO_AUG_Score: 35.2988, NO_AUG_Gap: 152.2479% --> AUG_Score: 32.567, AUG_Gap: 132.9901%; Infeasible rate: 0.0% (solution-level), 0.0% (instance-level)
[2026-09-04 04:44:04] utils.py(229) : ================================================================================
[2026-09-04 04:48:24] utils.py(229) : Rank 0 >> Epoch 9: Train (95%)
[2026-09-04 04:48:24] utils.py(229) : [Construction] Score: 30.9190,  Loss: -6.0251,  Infeasible_rate: [99.9932%, 99.7656%], out: 0.0200, out_nodes: 0, Feasible_dist: 32.0091
[2026-09-04 04:48:24] utils.py(229) : [Improvement] Score: 44.0815 [BSF: 39.3708],  Loss: -0.0036,  Infeasible_rate: [100.0000%, 100.0000%], out: 6.5223, out_nodes: 14, Feasible_dist: 0.0000, Entropy: 2.6733
[2026-09-04 04:48:24] utils.py(229) : Diversity Loss: 13.1533, Constructive RL loss: -5.8936
[2026-09-04 04:48:24] utils.py(229) : dummy_size: 31.49375
[2026-09-04 04:48:24] utils.py(229) : Rank 0 >> Epoch 9/10: Time Est.: Elapsed[45.72m], Remain[5.08m]
[2026-09-04 04:48:24] utils.py(229) : Rank 0 >> Best model of construction saved!
[2026-09-04 04:48:24] utils.py(229) : Rank 0 >> Best model of improvement saved!
[2026-09-04 04:48:24] utils.py(229) : ================================================================================
[2026-09-04 04:52:40] utils.py(229) : Rank 0 >> Epoch 10: Train (95%)
[2026-09-04 04:52:40] utils.py(229) : [Construction] Score: 28.8645,  Loss: -6.7829,  Infeasible_rate: [99.9736%, 99.1016%], out: 0.0262, out_nodes: 0, Feasible_dist: 31.1198
[2026-09-04 04:52:40] utils.py(229) : [Improvement] Score: 41.7055 [BSF: 36.6749],  Loss: -0.0025,  Infeasible_rate: [100.0000%, 100.0000%], out: 6.6150, out_nodes: 13, Feasible_dist: 0.0000, Entropy: 2.6537
[2026-09-04 04:52:40] utils.py(229) : Diversity Loss: 13.5064, Constructive RL loss: -6.6478
[2026-09-04 04:52:40] utils.py(229) : dummy_size: 30.19375
[2026-09-04 04:52:40] utils.py(229) : Rank 0 >> Epoch 10/10: Time Est.: Elapsed[49.98m], Remain[0.00m]
[2026-09-04 04:52:40] utils.py(229) : Rank 0 >> Best model of construction saved!
[2026-09-04 04:52:40] utils.py(229) : Rank 0 >> Best model of improvement saved!
[2026-09-04 04:52:40] utils.py(229) : Rank 0 >> Saving trained_model
[2026-09-04 04:52:40] utils.py(229) : >> Val 64 instances.
[2026-09-04 04:52:40] utils.py(229) : >> validation eval type:
[2026-09-04 04:52:40] utils.py(229) : argmax
[2026-09-04 04:52:40] utils.py(229) : Rank 0 >> val construction time:
[2026-09-04 04:52:40] utils.py(229) : 0.16201376914978027
[2026-09-04 04:52:40] utils.py(229) : ! solution size:
[2026-09-04 04:52:40] utils.py(229) : torch.Size([256, 1, 81])
[2026-09-04 04:52:42] utils.py(229) : Rank 0 >> val improvement time:
[2026-09-04 04:52:42] utils.py(229) : 2.0905487537384033
[2026-09-04 04:52:42] utils.py(229) : Rank 0 >> val reconstruction time [w. mask]:
[2026-09-04 04:52:42] utils.py(229) : 0.16953039169311523
[2026-09-04 04:52:42] utils.py(229) : Rank 0 >> val construction time:
[2026-09-04 04:52:42] utils.py(229) : 0.16139435768127441
[2026-09-04 04:52:42] utils.py(229) : ! solution size:
[2026-09-04 04:52:42] utils.py(229) : torch.Size([256, 1, 82])
[2026-09-04 04:52:45] utils.py(229) : Rank 0 >> val improvement time:
[2026-09-04 04:52:45] utils.py(229) : 2.1087379455566406
[2026-09-04 04:52:45] utils.py(229) : Rank 0 >> val reconstruction time [w. mask]:
[2026-09-04 04:52:45] utils.py(229) : 0.17916297912597656
[2026-09-04 04:52:45] utils.py(229) : >> Only feasible solutions are under consideration!
[2026-09-04 04:52:45] utils.py(229) : >> Only feasible solutions are under consideration!
[2026-09-04 04:52:45] utils.py(229) : >> Load optimal solution from: ./data/VRPBLTW/or_tools_200s_vrpbltw50_uniform.pkl
[2026-09-04 04:52:45] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [Construction] NO_AUG_Score: nan, NO_AUG_Gap: nan% --> AUG_Score: nan, AUG_Gap: nan%; Infeasible rate: 100.0% (solution-level), 100.0% (instance-level)
[2026-09-04 04:52:45] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [Improvement] NO_AUG_Score: nan, NO_AUG_Gap: nan% --> AUG_Score: nan, AUG_Gap: nan%; Infeasible rate: 100.0% (solution-level), 100.0% (instance-level)
[2026-09-04 04:52:45] utils.py(229) : Rank 0 >> Val Score on vrpbltw50_uniform.pkl: [w. mask] NO_AUG_Score: 30.9144, NO_AUG_Gap: 121.0125% --> AUG_Score: 28.7605, AUG_Gap: 105.692%; Infeasible rate: 0.0% (solution-level), 0.0% (instance-level)
[2026-09-04 04:52:45] utils.py(229) : >> Finish VRPBLTW Training using SINGLE Model ...
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33m20260904_050232train_attr[0m at: [34mhttps://wandb.ai/shoraaa-vnu/unified_solver/runs/aderh1hj[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20260904_040239-aderh1hj/logs[0m
[W904 04:52:48.781371687 AllocatorConfig.cpp:28] Warning: PYTORCH_CUDA_ALLOC_CONF is deprecated, use PYTORCH_ALLOC_CONF instead (function operator())
=== car_soft_interface_slack0.1_fixed (attempt 1) ===
=== host: car  mask: soft  arm: interface  slack: 0.1 ===
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/shora/.netrc.
wandb: Currently logged in as: shoraaa (shoraaa-vnu) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run ew6ir2zy
wandb: Tracking run with wandb version 0.28.1
wandb: Run data is saved locally in /home/shora/Research/PRISM/baselines/CaR-constraint/wandb/run-20260904_045309-ew6ir2zy
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run 20260904_055305train_interface
wandb:  View project at https://wandb.ai/shoraaa-vnu/unified_solver
wandb:  View run at https://wandb.ai/shoraaa-vnu/unified_solver/runs/ew6ir2zy
{'POMO_checkpoint': '../PIP-constraint/POMO+PIP/pretrained/TSPTW/tsptw50_hard/POMO_star/epoch-10000.pt',
 'accumulation_steps': 8,
 'active_constraints': ['backhaul', 'route_limit', 'time_window'],
 'amp_training': True,
 'aspect_num': 2,
 'aux_mask': True,
 'backhaul_mask': 'soft',
 'baseline': 'group',
 'best_solution_path': None,
 'bonus_for_construction': False,
 'boundary': 0.5,
 'checkpoint': None,
 'clean_cache': False,
 'coefficient': 100,
 'consequence_hidden_dim': 16,
 'constraint_number': 4,
 'constraint_repr': 'interface',
 'couple_rows': True,
 'decoder_layer_num': 1,
 'diversity': 'kendall_tau_distance',
 'diversity_loss': True,
 'diversity_reward': False,
 'diversity_weight': 0.01,
 'dual_decoder': False,
 'dummy_improve_selected': 'random',
 'dummy_improve_steps': 0,
 'dynamic_coefficient': False,
 'embedding_dim': 128,
 'empty_cache_per_batch': True,
 'enable_eas': False,
 'encoder_layer_num': 6,
 'epochs': 10,
 'epsilon': 3.67,
 'epsilon_base': 5.0,
 'epsilon_decay_beta': 0.001,
 'eval_only': False,
 'eval_type': 'argmax',
 'extra_bonus': False,
 'extra_weight': 0.1,
 'ff_hidden_dim': 512,
 'fsb_dist_only': True,
 'fsb_reward_only': True,
 'fsb_reward_plus': False,
 'fsb_start_delay': 10000,
 'gamma': 0.1,
 'generate_PI_mask': False,
 'gpu_id': '0',
 'gumbel': False,
 'hardness': 'hard',
 'head_num': 8,
 'imitation_learning': True,
 'imitation_loss_weight': 1.0,
 'impr_encoder_start_idx': 0,
 'improve_start_when_dummy_ok': False,
 'improve_steps': 5,
 'improvement_method': 'kopt',
 'improvement_only': False,
 'infsb_dist_penalty': False,
 'init_sol_strategy': 'POMO',
 'insert_before': True,
 'is_lib': False,
 'iterations': 200,
 'iterations_impr': 20,
 'k_max': 4,
 'k_unconfident': 10,
 'lazy_pip_model': False,
 'load_optimizer': True,
 'load_which_pip': 'train_fsb_bsf',
 'log_dir': 'results/composition/train_car_soft_interface_slack0.1_fixed',
 'logit_clipping': 10,
 'lr': 0.0001,
 'max_dummy_size': 18,
 'milestones': [4501],
 'model_save_interval': 5,
 'model_type': 'SINGLE',
 'multi_processing': False,
 'multiple_gpu': False,
 'n2s_decoder': False,
 'neighborhood_search': False,
 'no_cuda': False,
 'node_repr': 'named',
 'node_repr_dim': 4,
 'non_linear': None,
 'non_linear_cons': False,
 'norm': 'instance',
 'norm_loc': 'norm_last',
 'occ_gpu': 0.0,
 'out_node_reward': True,
 'out_reward': True,
 'pairwise_merge': 'feature,attention',
 'penalty_factor': 1.0,
 'penalty_normalize': False,
 'pip_checkpoint': None,
 'pip_decoder': False,
 'pip_last_growup': 50,
 'pip_step': 1,
 'pip_update_epoch': 20,
 'pip_update_interval': 1000,
 'pomo_feasible_start': False,
 'pomo_size': 50,
 'pomo_start': False,
 'problem': 'VRPBLTW',
 'problem_size': 50,
 'probs_return': False,
 'qkv_dim': 16,
 'random_delta_t': 0,
 'reconstruct': False,
 'reconstruct_bonus_weight': 1.0,
 'reconstruct_improve_bonus': False,
 'refinement_history_path': None,
 'repeats': 1,
 'reward_gating': False,
 'rm_num': 1,
 'sample_size': 1,
 'seed': 1234,
 'select_strategy': 'quality',
 'select_top_k': 10,
 'select_top_k_val': 1,
 'seperate_obj_penalty': False,
 'simulation_stop_epoch': 100,
 'slack_normalize': True,
 'slack_stride': 5,
 'slack_weight': 0.1,
 'soft_constrained': True,
 'sop_variant': 1,
 'sqrt_embedding_dim': 11.313708498984761,
 'stochastic_probability': 0.5,
 'subgradient': False,
 'subgradient_lr': 0.1,
 'succ_attention_bias': 1.0,
 'supplement_feature_dim': 17,
 'tb_logger': False,
 'test_batch_size': 10000,
 'test_dataset': None,
 'test_episodes': 10000,
 'test_opt_path': None,
 'test_pomo_size': 1,
 'total_history': 3,
 'train_batch_size': 16,
 'train_episodes': 2560,
 'tw_normalize': True,
 'uncertainty_weight': False,
 'unified_decoder': False,
 'unified_encoder': True,
 'use_fast_attention': True,
 'use_real_PI_mask': False,
 'v_range': 6.0,
 'val_dataset': ['vrpbltw50_uniform.pkl'],
 'val_episodes': 64,
 'val_init_sol_strategy': 'POMO',
 'val_opt_path': None,
 'val_pomo_size': 1,
 'val_reconstruct_times': 1,
 'validation_batch_size': 32,
 'validation_improve_steps': 20,
 'validation_interval': 2,
 'wandb_logger': True,
 'weight_decay': 1e-06,
 'which_feature': 'both',
 'with_RNN': True,
 'with_bonus': False,
 'with_explore_stat_feature': True,
 'with_infsb_feature': True,
 'with_regular': False,
 'wo_node_penalty': False,
 'wo_tour_penalty': False,
 'world_size': 1}
>> Log Path: results/composition/train_car_soft_interface_slack0.1_fixed/20260904_055305train_interface
>> No occupation needed
>> USE_CUDA: True, CUDA_DEVICE_NUM: 0
>> Start VRPBLTW Training using SINGLE Model ...
[2026-09-04 04:53:10] utils.py(229) : >> Use unified encoder for Improvement and Construction!
[2026-09-04 04:53:11] utils.py(229) : >> Use kopt decoder for Improvement!
[2026-09-04 04:53:11] utils.py(229) : lambda_:
[2026-09-04 04:53:11] utils.py(229) : 1.0
[2026-09-04 04:53:11] utils.py(229) : Number of Parameters: 1648488
[2026-09-04 04:53:11] utils.py(229) : [copy_all_src] Warning: /home/shora/Research/PRISM/baselines/CaR-constraint/_ops.py not found. Skipping.
[2026-09-04 04:53:11] utils.py(229) : [copy_all_src] Warning: /home/shora/Research/PRISM/baselines/CaR-constraint/_classes.py not found. Skipping.
